,id,content,Sentiment_updated
6025,6026,@daNanner Hi there! Nice to meet you,neutral
6026,6027,@freddyfierce google away,neutral
6027,6028,Happy Mother's Day to all the Mom's out there I happen to have the greatest Mom in the world  I love my Mom she's my best friend,love
6028,6029,@blp2008 lol yep  tell rhonda i said happy mother's day!,happiness
6029,6030,Happy Mother's Day - Happy Motherï¿½s Day  http://tumblr.com/xnx1qyn0j,happiness
6030,6031,@laurenkel pancakes!! with lemon and sugar thanks!,neutral
6031,6032,"It's not my best writing, well i don't think. LOL. but it's some! I'd read it all if i were you!  It's pretty damn good after all! =}. LOL",fun
6032,6033,"@bubbalou1969 Morning Lou, I Have some housework to do then im off to Church",neutral
6033,6034,rain drops keep falling on my head..,worry
6034,6035,@tourscotland Enjoy - we know you will,neutral
6035,6036,HAPPY MOTHERS DAY TO ALL THE MOMS OUT THERE !!!,love
6036,6037,"@paskalamonik If you know such agent, do let me know",neutral
6037,6038,Today felt so much more crazy than it was!!  I digg the new addition to the family! there pretty cool,happiness
6038,6039,@hanastephenson I sent u a direct message.. there's my mail,worry
6039,6040,"@JayceiiNc im disgusted as well and baron, spelling lessons homie!! haha it's &quot;effort&quot; and &quot;team&quot; r u shwasty? shloshed?  i love you",love
6040,6041,@RisaRM I tried replying to your mono lake tweet but dunno what happened. Just said I know that lake very well.,neutral
6041,6042,"@HilzFuld Patience, it's worth it",neutral
6042,6043,Wine..beer..and champagne..lets see how that goes for me tomorrow..lol,fun
6043,6044,hahaha. tea at grandma's was sweat. yep.,happiness
6044,6045,"@boilerfan_98 Damn, that's my favorite part...lol...ok, i'll just keep in stock alot then",happiness
6045,6046,"Took yesterday off &amp; treated myself to an outfit &amp; shoes, I have not treated myself in a while, my mothers day gift to me",neutral
6046,6047,"Just got home from morongo.. Havin a corona  Won 100 bucks woo! Lol I wish it woulda been 100,000 instead :-/",happiness
6047,6048,@WestEndActress Haha same as miine,neutral
6048,6049,"@troublebrother no, stay and play!!!",neutral
6049,6050,Favorite little cartoon movie in the world,happiness
6050,6051,@Wo0t nice suggestion  thanks,happiness
6051,6052,"is back from the play cafe, was great to enjoy a coffee while the boys played, have some Rose choccies for later when the boys are in bed",happiness
6052,6053,tonight my bed has been the Enterprise and I was Mrs Kirk,sadness
6053,6054,I ate a foot long from subway like an hour ago! OMG! I'm happy and full. I hadn't ate since b-fast.  happy Lis.,happiness
6054,6055,@kayleelovexx love those panties,love
6055,6056,@dbackwardsman yes  a blonder one for sure,neutral
6056,6057,Happy Mothers Day Mommy!!! I love you &amp;&amp; your the best...,love
6057,6058,"Sasha's helped too, of course",sadness
6058,6059,@DespinaCook or least for the firmware upgrade. just buying some time until I get my tax return really,worry
6059,6060,Happy Mothers Day!!!  &lt;3,love
6060,6061,Can you tell that *Someone* has been reading Knowledge of the Holy by A.W. Tozer?    All his work should be required reading.,worry
6061,6062,Happy Mother's day to all mum's in america,happiness
6062,6063,Wow Justin Timberlake on SNL tonight was hilarious! You gotta love that dude!,happiness
6063,6064,@gapingvoid 20 at least hugh  happy trails,worry
6064,6065,Happy Mother's Day to every single mom out there. I love my mommy,love
6065,6066,@MeMinty Yeah it's afireinside687,neutral
6066,6067,Me &amp; @HolsyJak29 are laying in the back of a fox truck on the drive down to the race!  LOL,worry
6067,6068,"@heycassadee thanks for following, it means a lot to me  i love hey monday!",love
6068,6069,Happy Mother's Day. . .,happiness
6069,6070,"@MarshaCollier It was indeed, an excellent movie.",worry
6070,6071,"http://twitpic.com/4woxf - Hehe, I flew a plane.. the pink t-shirt is me",happiness
6071,6072,"http://twitpic.com/4woxi - Btw, concert was freaking awesome",happiness
6072,6073,@captainludd I will have to see the unveiling of your new LR arrangement!  Is there an official event planned,neutral
6073,6074,@lisaaaa_ twitpic it. I wanna see,happiness
6074,6075,rblpnqte @sheryonstone: &quot;sheesh I am sending one up to you @ladypn.  I think you could use it  lol&quot; RB DELUX... ? http://blip.fm/~5z36j,worry
6075,6076,just finished my mothers day gift  ill post the link after she sees it!,love
6076,6077,Early morning walkies really aren't my thing... at least it's vaguely warm,neutral
6077,6078,@Kool_Aid16 Goodnight!,neutral
6078,6079,@illuzion11 You right...we are &quot;arguing&quot; about nothing...I thought it was healthy conversation,worry
6079,6080,Made coffee cake for her mom,happiness
6080,6081,"@tommcfly i saw you on tues and last niiiighht &lt;3 so amazzzing, didnt even notice you forgetting the wordddss",worry
6081,6082,@MindandBodyYoga one of my favorite quotes ever,happiness
6082,6083,says HAPPY MOTHER'S DAY!  http://plurk.com/p/sv70e,love
6083,6084,@paudevera Oh sure  I'M IN LOVE WITH THEM ?,love
6084,6085,@JoJoWright 4X4s are the shizz,neutral
6085,6086,i saw my credit-card statement. maybe i should receive the unholy Aiden fan package!! yaaaaay.,worry
6086,6087,@abbyjanky whooop! you got me on twitter!!  dang our line of communication keeps growing!,neutral
6087,6088,"@candyconquest Yes you are, thanks  Haha you do? Field of flowers don't exist in Singapore, well not ones that you can frolick in:S",happiness
6088,6089,@rocketman528 How are you?,neutral
6089,6090,@error505 - call her.  She will be surprised.,worry
6090,6091,skyping with katie  &amp; Allison yeah boy katies mom mooned us,worry
6091,6092,be back later!  HAPPY MOTHER'S DAY TO ALL THE MOTHERS IN THE WORLD! ï¿½ GOD LOVES US ALL!,love
6092,6093,going to sleep now! Goodnight twitter!,relief
6093,6094,So treat your Mom's like Queen's cuz they are,neutral
6094,6095,@walkingthetalk So true Donna  Wish you a joyfull sunday ~Siddy,neutral
6095,6096,@CSI_PrintChick exactly! Thats the first time i saw his @ reply to Jon. Never going there again. Oh have fun with d new phone.,worry
6096,6097,@tonyt787 I read them a couple of weeks ago  They work really well with the movie.,neutral
6097,6098,Just woke up from nap and then ate nasi padang and pisang cokelat,neutral
6098,6099,watching bruce all mighty at home,neutral
6099,6100,hey twitter  hows it going? let us know how your day is going,worry
6100,6101,*sigh* Off 2 bed 2 try 2 get these crummy 2 hrs of sleep b4 my horrid 12 hour day..smh. Niterzzz evry1. Don't let the twitterbugz bite..,sadness
6101,6102,"it's amazing, makes my heart sing",happiness
6102,6103,@Jeremyscott002 Above Garden of the Gods in C Springs. My parents work for the Division of Wildlife so we get to go on private land,hate
6103,6104,@rhettmatic happy birthday,happiness
6104,6105,"@alyandajfanatic YAY!! that's so cool  aww that woulda been sweet, no worries though! I'm just glad you had fun!!",happiness
6105,6106,@amnitaleandra Ow. Okay.  It's good you're better now.,worry
6106,6107,Is relaxing in bed for a while before I go to sleep. It was nice to get out of my house for a while tonight,relief
6107,6108,had a nice time with juno  http://plurk.com/p/sv71z,neutral
6108,6109,im such a sucker for great cottys,neutral
6109,6110,Happy Mother's Day to yall (and me too!!!) My damn son takin my coolness for a weakness... But it's all good. Keepin it all positive,happiness
6110,6111,Hearing a surprising news about my bestfriend...where are you sis ? You have to tell me the whole story,worry
6111,6112,"Out and about in Deal, Kent. More sunshine required me thinks  http://yfrog.com/0egwanj",happiness
6112,6113,"Well twitts I was waiting on a response from @DawnRichard, but she's out partying and having a good time,so maybe some other day!",neutral
6113,6114,Off to enjoy a Hanami picnic at the cherry tree park. Hope the weather stays nice.,happiness
6114,6115,@heatherbond I'd love to!!,love
6115,6116,"@tyleigh Thanks! Hope you find a job soon!...OH, almost forgot: I landed a role in an indie flick!  My first audition ever lol.",love
6116,6117,"@malibudude Hey Dude, how ya going?",neutral
6117,6118,"fun night tonight, and my house looks so purrrty. Until tomorrow when the kids come home",fun
6118,6119,@BB517  not even a little bit biKnightual  (ha ha... tweedeck doesn't see the spelling problem with BK....ha!) but love it anyway.,fun
6119,6120,Good morning to another too late sleeper @DesignsbyValeri.  One of my excellent designers is Valerie (see @BooneWallbeds) picture,happiness
6120,6121,@djunity thanks!,neutral
6121,6122,"If there is one thing the Internet has taught me, is that if I get enough people to listen to me I get to be on The colbert report.  #USA",worry
6122,6123,@paulbay1028  Mornin'.,neutral
6123,6124,@trent_reznor Trent don't get mad at me but I keep thinking you're pretending to be engaged for some reason,worry
6124,6125,a night alone with my piano...and a pro tools session... ill take that ANYTIME.,worry
6125,6126,"@SabrinaDee paint it, like what u did with ur hair",neutral
6126,6127,@janeybelle15 morning sounds like hard work,neutral
6127,6128,is going to watch the two davids. yey,worry
6128,6129,@johndb10 LOLOL.. i think it's funny that about 190 people think you're lieing about being &quot;the REAL john barrowman&quot;,fun
6129,6130,Photovia secondstar05) i dreamt i was doing spells from harry potter yesterday night lol  i loved it. http://tumblr.com/xyt1qynya,love
6130,6131,Today is another good day for some less extreme experiences... Anyone a fan of #24? I'm watching season 4 now,neutral
6131,6132,@aminorjourney - We owe you a LOT.,neutral
6132,6133,@vimoh that was funny n almost right,neutral
6133,6134,sweet nk dreams love you all,love
6134,6135,@ lovelytrinkets I like the way you worded that about Rocky Road,neutral
6135,6136,"@amedawg18 Haha, that's great. Yeah, Zachary Quinto as Spock is really awesome indeed!!!",happiness
6136,6137,Romantic evening in with papa murphys and &quot;battle BC&quot; from the history channel,neutral
6137,6138,FINALLY GOT THE BIKE I WANTED!,relief
6138,6139,YAY! My temperature went down!  I can have dinner with the family tonight.,happiness
6139,6140,Lying in bed with my most favorit girl in the world. happy mommys day to me.,love
6140,6141,"@trippingtracy if there's a pow wow in the chicago area, definitely check it out, they're so fun! Happy Mother's Day",love
6141,6142,@thylady yay! welcome to the etsy-seller world,happiness
6142,6143,"@HockeyTShirt Folks thought it was hilarious when I told them the story, and then they saw the shirt I wore tonight.  Laughter all night.",neutral
6143,6144,@AniaRysz oh cool i can't wait!! yours are awesome!!!,happiness
6144,6145,Good Morning  Plan for the day: Church followed by F1 &amp; lunch at mum &amp; dads. Then DM discussions of Star Trek!,happiness
6145,6146,Send me your Blog's RSS feeds I have a site that will republish and send traffic to your site...,neutral
6146,6147,"@joooo No, but Geek Minds Think Alike.",neutral
6147,6148,"No burgers to be found. New (old) camera to play with though, so that's excellent.",worry
6148,6149,love new shoes  thanks wine lo,love
6149,6150,watching the movie 1984 for my book report  im lazy to read,neutral
6150,6151,@iamoph Happy mothers day sharon,love
6151,6152,"@anna_007 Don't worry, they'll get bored of it! Just hang in there and don't give in!",sadness
6152,6153,@sunmee hope the studyin went well,worry
6153,6154,"Is finally home, fed and ready to go to bed and its only 2:45am.  That's gotta be a record",relief
6154,6155,"@AudritaApplebum I'm 3 days late, but happy birthday  Hahahaha",happiness
6155,6156,Happy Mother's Day all of the mom's around the world!  I love mine more than anything in the world and can't wait to celebrate! WOO!,love
6156,6157,Hopes to find more mates that are on this thing,worry
6157,6158,second song is coming along nicley,neutral
6158,6159,@lexxie_couper  I've heard that. 2 of my sons have seen it and one wants to see it again. I can't wait to get there,worry
6159,6160,@krystynchong Love to see that!,love
6160,6161,@shaki_sm I'll have a look. Do you live in the centre of Glasgow? I was born on Bellshill &amp; grew up in Bothwell. I miss Tunnocks pies,worry
